"Original","Submitted","Accepted_name","Selected_family","Selected_order","Selected_class","Synonyms"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Microtus terrestris hyperryphaeus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Microtus musignani illyricus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius italicus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris jacutensis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Microtus terrestris karatshaicus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris korabensis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius kuruschi"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris kuznetzovi"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Hypudaeus terrestris littoralis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius meridionalis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius minor"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius nigricans"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris obensis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris ognevi"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius persicus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola amphibius reta"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Microtus terrestris rufescens"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris scythicus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris tataricus"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris turovi"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris variabilis"
"arvicola amphibius","Arvicola amphibius","Arvicola amphibius","Cricetidae","Rodentia","Mammalia","Arvicola terrestris volgensis"
"lagurus lagurus","Lagurus lagurus","Lagurus lagurus","Cricetidae","Rodentia","Mammalia","Lagurus migratorius"
"lagurus lagurus","Lagurus lagurus","Lagurus lagurus","Cricetidae","Rodentia","Mammalia","Lagurus lagurus abacanicus"
"lagurus lagurus","Lagurus lagurus","Lagurus lagurus","Cricetidae","Rodentia","Mammalia","Lagurus lagurus altorum"
"lagurus lagurus","Lagurus lagurus","Lagurus lagurus","Cricetidae","Rodentia","Mammalia","Lagurus lagurus occidentalis"
"lasiopodomys gregalis","Lasiopodomys gregalis","Lasiopodomys gregalis","Cricetidae","Rodentia","Mammalia",NA
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Mus major"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Apodemus microtis"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Mus tokmak"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Sylvaemus sylvaticus baessleri"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Sylvaemus sylvaticus ciscaucasicus"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Mus sylvaticus mosquensis"
"apodemus uralensis","Apodemus uralensis","Apodemus uralensis","Muridae","Rodentia","Mammalia","Apodemus arianus pallidus"
"hemiechinus auritus","Hemiechinus auritus","Hemiechinus auritus","Erinaceidae","Erinaceomorpha","Mammalia",NA
"lepus europaeus","Lepus europaeus","Lepus europaeus","Leporidae","Lagomorpha","Mammalia",NA
"lepus capensis","Lepus capensis","Lepus capensis","Leporidae","Lagomorpha","Mammalia",NA
"gerbilliscus brantsii","Gerbilliscus brantsii","Gerbilliscus brantsii","Muridae","Rodentia","Mammalia","Tatera brantsii"
"gerbilliscus brantsii","Gerbilliscus brantsii","Gerbilliscus brantsii","Muridae","Rodentia","Mammalia","Tatera breyeri"
"gerbilliscus brantsii","Gerbilliscus brantsii","Gerbilliscus brantsii","Muridae","Rodentia","Mammalia","Tatera draco"
"gerbilliscus brantsii","Gerbilliscus brantsii","Gerbilliscus brantsii","Muridae","Rodentia","Mammalia","Meriones maccalinus"
"gerbilliscus brantsii","Gerbilliscus brantsii","Gerbilliscus brantsii","Muridae","Rodentia","Mammalia","Meriones montanus"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mus breyeri"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mus limpopoensis"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mus marikquensis"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mus silaceus"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mus socialis"
"mastomys coucha","Mastomys coucha","Mastomys coucha","Muridae","Rodentia","Mammalia","Mastomys coucha bradfieldi"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Mus donavani"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Mus lineatus"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Mus septemvittatus"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Mus vittatus"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Isomys pumilio bechuanae"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Arvicanthis pumilio cinereus"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Arvicanthis pumilio deserti"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Rhabdomys pumilio fouriei"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Arvicanthis pumilio griquae"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Arvicanthis pumilio intermedius"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Mus pumilio major"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Arvicanthis pumilio meridionalis"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Rhabdomys pumilio namaquensis"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Rhabdomys pumilio namibensis"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Rhabdomys pumilio orangiae"
"rhabdomys pumilio","Rhabdomys pumilio","Rhabdomys pumilio","Muridae","Rodentia","Mammalia","Rhabdomys pumilio prieskae"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones charon"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones ismahelis"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones longifrons"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones pelerinus"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Gerbillus swinhoei"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones crasssus pallidus"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones crassus perpallidus"
"meriones crassus","Meriones crassus","Meriones crassus","Muridae","Rodentia","Mammalia","Meriones pallidus tripolius"
"meriones hurrianae","Meriones hurrianae","Meriones hurrianae","Muridae","Rodentia","Mammalia","Cheliones hurrianae collinus"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Aethomys namaquensis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus arborarius"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus auricomis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus avarillus"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus lehocla"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Aethomys namaquensis calarius"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Praomys namaquensis capensis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus auricomis centralis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Praomys namaquensis drakensbergi"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Praomys namaquensis klaverensis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Praomys namaquensis lechochloides"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Mus namaquensis monticularis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Aethomys namaquensis namibensis"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Aethomys namaquensis siccatus"
"micaelamys namaquensis","Micaelamys namaquensis","Micaelamys namaquensis","Muridae","Rodentia","Mammalia","Aethomys namaquensis waterbergensis"
"xerus inauris","Xerus inauris","Xerus inauris","Sciuridae","Rodentia","Mammalia","Sciurus inauris"
"hystrix africaeaustralis","Hystrix africaeaustralis","Hystrix africaeaustralis","Hystricidae","Rodentia","Mammalia",NA
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Mus cafer"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes typicus"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Yerbua capensis"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes cafer orangiae"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes cafer damarensis"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes cafer salinae"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes cafer angolae"
"pedetes capensis","Pedetes capensis","Pedetes capensis","Pedetidae","Rodentia","Mammalia","Pedetes capensis capensis"
"redunca fulvorufula","Redunca fulvorufula","Redunca fulvorufula","Bovidae","Artiodactyla","Mammalia",NA
"ceratotherium simum","Ceratotherium simum","Ceratotherium simum","Rhinocerotidae","Perissodactyla","Mammalia","Rhinoceros burchellii"
"ceratotherium simum","Ceratotherium simum","Ceratotherium simum","Rhinocerotidae","Perissodactyla","Mammalia","Rhinoceros camus"
"ceratotherium simum","Ceratotherium simum","Ceratotherium simum","Rhinocerotidae","Perissodactyla","Mammalia","Rhinoceros simus"
"ceratotherium simum","Ceratotherium simum","Ceratotherium simum","Rhinocerotidae","Perissodactyla","Mammalia","Ceratotherium simum simum"
"diceros bicornis","Diceros bicornis","Diceros bicornis","Rhinocerotidae","Perissodactyla","Mammalia",NA
"scotophilus nigrita","Scotophilus nigrita","Scotophilus nigrita","Vespertilionidae","Chiroptera","Mammalia",NA
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera kempi"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Gerbilliscus kempi"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera dundasi"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera gambiana"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera giffardi"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera hopkinsoni"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera nigrita"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera smithi"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera welmani"
"gerbilliscus kempii","Gerbilliscus kempii","Gerbilliscus kempii","Muridae","Rodentia","Mammalia","Tatera kempii"
"xerus erythropus","Xerus erythropus","Xerus erythropus","Sciuridae","Rodentia","Mammalia","Sciurus erythopus"
"euryzygomatomys spinosus","Euryzygomatomys spinosus","Euryzygomatomys spinosus","Echimyidae","Rodentia","Mammalia",NA
"trinomys iheringi","Trinomys iheringi","Trinomys iheringi","Echimyidae","Rodentia","Mammalia","Proechimys iheringi"
"trachypithecus cristatus","Trachypithecus cristatus","Trachypithecus cristatus","Cercopithecidae","Primates","Mammalia",NA
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Lemur tardigradus"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus sumatrensis"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus coucang brachycephalus"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus coucang buku"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus coucang hilleri"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus coucang insularis"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus tardigradus malaiana"
"nycticebus coucang","Nycticebus coucang","Nycticebus coucang","Lorisidae","Primates","Mammalia","Nycticebus coucang natunae"
"natalus tumidirostris","Natalus tumidirostris","Natalus tumidirostris","Natalidae","Chiroptera","Mammalia","Natalus tumidirostris tumidirostris"
"natalus tumidirostris","Natalus tumidirostris","Natalus tumidirostris","Natalidae","Chiroptera","Mammalia","Natalus stramineus tronchonii"
"natalus tumidirostris","Natalus tumidirostris","Natalus tumidirostris","Natalidae","Chiroptera","Mammalia","Natalus tumidirostris continentis"
"natalus tumidirostris","Natalus tumidirostris","Natalus tumidirostris","Natalidae","Chiroptera","Mammalia","Natalus tumidirostris haymani"
"natalus tumidirostris","Natalus tumidirostris","Natalus tumidirostris","Natalidae","Chiroptera","Mammalia","Phodotes tumidirostris continentis"
"hylaeamys laticeps","Hylaeamys laticeps","Hylaeamys laticeps","Cricetidae","Rodentia","Mammalia","Oryzomys laticeps"
"hylaeamys laticeps","Hylaeamys laticeps","Hylaeamys laticeps","Cricetidae","Rodentia","Mammalia","Oryzomys seuanezi"
"heteromys anomalus","Heteromys anomalus","Heteromys anomalus","Heteromyidae","Rodentia","Mammalia",NA
"lepus americanus","Lepus americanus","Lepus americanus","Leporidae","Lagomorpha","Mammalia",NA
"sylvilagus palustris","Sylvilagus palustris","Sylvilagus palustris","Leporidae","Lagomorpha","Mammalia",NA
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus gossypinus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus allapaticola"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus anastasae"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Hesperomys cognatus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus insulanus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Sitomys megacephalus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus mississippiensis"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus nigriculus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus palmarius"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus restrictus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus telmaphilus"
"peromyscus gossypinus","Peromyscus gossypinus","Peromyscus gossypinus","Cricetidae","Rodentia","Mammalia","Peromyscus gossypinus anastasae"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys gueinzii"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys helukus"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys medius"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys orthos"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys savannus"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys incomtus capensis"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys incomtus fuscus"
"dasymys incomtus","Dasymys incomtus","Dasymys incomtus","Muridae","Rodentia","Mammalia","Dasymys helukus nigridius"
"gerbilliscus validus","Gerbilliscus validus","Gerbilliscus validus","Muridae","Rodentia","Mammalia","Tatera valida"
"lophuromys flavopunctatus","Lophuromys flavopunctatus","Lophuromys flavopunctatus","Muridae","Rodentia","Mammalia",NA
"otomys tropicalis","Otomys tropicalis","Otomys tropicalis","Muridae","Rodentia","Mammalia","Otomys irroratus elgonis"
"vulpes velox","Vulpes velox","Vulpes velox","Canidae","Carnivora","Mammalia","Vulpes velox velox"
"vulpes velox","Vulpes velox","Vulpes velox","Canidae","Carnivora","Mammalia","Vulpes velox hebes"
"vulpes velox","Vulpes velox","Vulpes velox","Canidae","Carnivora","Mammalia","Canis velox"
"myotis keenii","Myotis keenii","Myotis keenii","Vespertilionidae","Chiroptera","Mammalia","Vespertilio subulatus keenii"
"sorex minutus","Sorex minutus","Sorex minutus","Soricidae","Soricomorpha","Mammalia",NA
"sorex arcticus","Sorex arcticus","Sorex arcticus","Soricidae","Soricomorpha","Mammalia",NA
"lepus timidus","Lepus timidus","Lepus timidus","Leporidae","Lagomorpha","Mammalia","Lepus othus tschuktschorum"
"lepus timidus","Lepus timidus","Lepus timidus","Leporidae","Lagomorpha","Mammalia","Lepus timidus tschuktschorum"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus floridanus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus alacer"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus chapmani"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus holzneri"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus mallurus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus aztecus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus connectens"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus hondurensis"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus macrocorpus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus orizabae"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus yucatanicus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus avius"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus cumanicus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus margaritae"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus nigronuchalis"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus orinoci"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus purgatus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus superciliaris"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus orizabae"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus russatus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus sylvaticus alacer"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus sylvaticus aztecus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus floridanus chapmani"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus floridanus connectens"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus sylvaticus floridanus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus sylvaticus holzneri"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus nuttalli mallurus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus russatus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Sylvilagus floridanus subcinctus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus floridanus subcinctus"
"sylvilagus floridanus","Sylvilagus floridanus","Sylvilagus floridanus","Leporidae","Lagomorpha","Mammalia","Lepus floridanus yucatanicus"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx kilangmiutak"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx rubricatus"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Arvicola rubricatus"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx hudsonius alascensis"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx groenlandicus clarus"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx groenlandicus kilangmiutak"
"dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Dicrostonyx groenlandicus","Cricetidae","Rodentia","Mammalia","Dicrostonyx groenlandicus lentus"
"urocitellus parryii","Urocitellus parryii","Urocitellus parryii","Sciuridae","Rodentia","Mammalia","Spermophilus parryii"
"caluromys philander","Caluromys philander","Caluromys philander","Didelphidae","Didelphimorphia","Mammalia",NA
"metachirus nudicaudatus","Metachirus nudicaudatus","Metachirus nudicaudatus","Didelphidae","Didelphimorphia","Mammalia",NA
"proechimys semispinosus","Proechimys semispinosus","Proechimys semispinosus","Echimyidae","Rodentia","Mammalia","Proechimys gorgonae"
"ammospermophilus nelsoni","Ammospermophilus nelsoni","Ammospermophilus nelsoni","Sciuridae","Rodentia","Mammalia",NA
"otospermophilus beecheyi","Otospermophilus beecheyi","Otospermophilus beecheyi","Sciuridae","Rodentia","Mammalia","Spermophilus beecheyi"
"alouatta seniculus","Alouatta seniculus","Alouatta seniculus","Atelidae","Primates","Mammalia",NA
"bradypus tridactylus","Bradypus tridactylus","Bradypus tridactylus","Bradypodidae","Pilosa","Mammalia","Acheus ai"
"bradypus tridactylus","Bradypus tridactylus","Bradypus tridactylus","Bradypodidae","Pilosa","Mammalia","Bradypus cuculliger"
"bradypus tridactylus","Bradypus tridactylus","Bradypus tridactylus","Bradypodidae","Pilosa","Mammalia","Bradypus cummunis"
"bradypus tridactylus","Bradypus tridactylus","Bradypus tridactylus","Bradypodidae","Pilosa","Mammalia","Bradypus gularis"
